6,6.5,7,7.5,8.2,9.3,target
0.000935361486538632,0.00175731072608946,0.00150317100700429,0.00393975890435242,0.000749258782227507,0.000765224113357545,7.5
0.00187115290859587,0.000908937699241908,0.00181580530719731,0.00284552247140741,0.00174109074291376,0.00171485076832518,7.5
0.00298763173544788,0.0022310651957744,0.00242822915238544,0.00405292460134337,0.00186115592388901,0.000944849594554445,7.5
0.000854482163128014,0.00212907038628746,0.00173880722669947,0.00138116489636224,0.00240470305522624,0.00174490556846618,8.2
0.00243810665309485,0.001479681722164,0.00117417267620037,0.000601301495101184,0.00387684922933381,0.000959159950668899,8.2
0.00109358923348783,0.000487557894823369,0.0019686097446233,0.00263884232323131,0.00327080343451178,0.00160166339144975,8.2
0.00181148451800816,0.000639560375222643,0.00369584624357037,0.0015282615753518,0.00212198101054246,0.00169918875706859,7
0.00209829286884076,0.00245050490251716,0.00407418718689386,0.00216882165159682,0.00156274751103955,0.00141477955813877,7
0.0015067970453505,0.00144801147969576,0.00330559926716421,0.000917988265307922,0.000588661004416261,0.000661299765043393,7
0.00537634105093336,0.0040115088902515,0.00177158870811188,0.000728790683899809,0.00348349230855667,0.00123380951858426,8.2
0.00258274525315591,0.00221225725748755,0.0013472615198602,0.000596635807652217,0.00285300084102262,0.00134128511775039,8.2
0.00368406463465765,0.00190318510015098,0.00188677824636734,0.00196629959852165,0.00364495109063039,0.0020674483247425,8.2
0.00169226131786335,0.000893004581589783,0.00111447732177209,0.000880706541840737,0.00098718918765357,0.00197711395878888,6
0.00187584231211063,0.000947711688811263,0.00179625353801209,0.00249457974343104,0.00204943600273008,0.000594433941169282,6
0.00375982217492526,0.00272205354672839,0.0015981717527577,0.0007265289708604,0.000337039336274519,0.00229366672643237,6
0.00125528555277314,0.00192890958243623,0.000994028683063979,0.0031000548804005,0.000618755190289182,0.00136180135931886,7.5
0.000919893888837927,0.00112429466073246,0.000910967351665997,0.00377480939148417,0.000811524711060808,0.000762144467795409,7.5
0.00129681247831234,0.000682985904925699,0.000519690678406851,0.00203137522955375,0.000414141724204614,0.000871332339888598,7.5
0.0019417965997303,0.000695582965352098,0.000777159503319763,0.00161873715699288,0.0004863459687418,0.000679625827424433,6
0.00393288890529887,0.00149676443186541,0.000664556607839445,0.000482076762987079,0.00170112174724115,0.00129519786581869,6
